timestamp,machine_id,vibration_mm_s_rms,bearing_temp_c,oil_pressure_bar
2026-06-15T19:00:00,PUMP-03,1.63,54.0,2.8
2026-06-15T19:00:00,PUMP-04,2.07,54.1,2.18
2026-06-15T19:00:00,PUMP-05,2.13,51.7,2.61
2026-06-15T19:00:00,PUMP-06,1.98,53.8,2.74
2026-06-15T19:00:00,PUMP-07,2.3,54.1,3.13
2026-06-15T19:00:00,PUMP-08,1.02,53.7,3.1
2026-06-15T19:00:00,PUMP-09,2.24,53.7,2.89
2026-06-15T19:00:00,PUMP-10,1.99,54.8,2.99
2026-06-15T20:00:00,TURBINE-01,1.8,60.8,4.52
2026-06-15T20:00:00,TURBINE-02,1.67,58.7,4.45
2026-06-15T20:00:00,TURBINE-03,1.94,60.4,4.77
2026-06-15T20:00:00,TURBINE-04,2.34,62.2,4.04
2026-06-15T20:00:00,TURBINE-05,0.97,63.7,4.18
2026-06-15T20:00:00,TURBINE-06,1.99,64.1,4.8
2026-06-15T20:00:00,TURBINE-07,1.92,60.1,4.45
2026-06-15T20:00:00,TURBINE-08,2.47,64.5,4.95
2026-06-15T20:00:00,COMPRESSOR-01,2.11,72.3,8.57
2026-06-15T20:00:00,COMPRESSOR-02,2.49,70.9,8.04
2026-06-15T20:00:00,COMPRESSOR-03,2.68,66.7,8.4
2026-06-15T20:00:00,COMPRESSOR-04,3.01,63.9,8.41
2026-06-15T20:00:00,COMPRESSOR-05,2.22,61.3,8.2
2026-06-15T20:00:00,COMPRESSOR-06,2.61,62.5,
2026-06-15T20:00:00,PUMP-01,1.46,52.6,3.13
2026-06-15T20:00:00,PUMP-02,1.53,56.6,3.61
2026-06-15T20:00:00,PUMP-03,1.68,54.8,3.02
2026-06-15T20:00:00,PUMP-04,1.49,53.8,2.96
2026-06-15T20:00:00,PUMP-05,1.26,,2.78
2026-06-15T20:00:00,PUMP-06,1.37,53.1,3.26
2026-06-15T20:00:00,PUMP-07,2.18,57.9,3.21
2026-06-15T20:00:00,PUMP-08,1.66,54.2,3.28
2026-06-15T20:00:00,PUMP-09,1.18,54.3,3.5
2026-06-15T20:00:00,PUMP-10,1.53,52.2,2.77
2026-06-15T21:00:00,TURBINE-01,1.88,55.6,
2026-06-15T21:00:00,TURBINE-02,2.35,57.0,4.55
2026-06-15T21:00:00,TURBINE-03,1.7,58.2,4.26
2026-06-15T21:00:00,TURBINE-04,1.48,64.4,4.55
2026-06-15T21:00:00,TURBINE-05,1.35,63.4,
2026-06-15T21:00:00,TURBINE-06,2.34,61.1,4.96
2026-06-15T21:00:00,TURBINE-07,1.81,,4.32
2026-06-15T21:00:00,TURBINE-08,2.63,65.6,3.96
2026-06-15T21:00:00,COMPRESSOR-01,2.13,67.0,8.2
2026-06-15T21:00:00,COMPRESSOR-02,2.6,68.0,7.72
2026-06-15T21:00:00,COMPRESSOR-03,2.99,63.7,8.83
2026-06-15T21:00:00,COMPRESSOR-04,3.06,70.7,8.23
2026-06-15T21:00:00,COMPRESSOR-05,2.8,65.3,8.48
2026-06-15T21:00:00,COMPRESSOR-06,2.27,64.8,8.08
2026-06-15T21:00:00,PUMP-01,1.42,56.6,3.17
2026-06-15T21:00:00,PUMP-02,1.37,57.2,3.05
2026-06-15T21:00:00,PUMP-03,1.78,54.5,3.19
2026-06-15T21:00:00,PUMP-04,1.32,53.6,3.34
2026-06-15T21:00:00,PUMP-05,2.16,54.9,2.8
2026-06-15T21:00:00,PUMP-06,1.94,55.8,2.99
2026-06-15T21:00:00,PUMP-07,1.89,55.2,2.93
2026-06-15T21:00:00,PUMP-08,1.77,56.2,3.52
2026-06-15T21:00:00,PUMP-09,2.15,51.2,2.9
2026-06-15T21:00:00,PUMP-10,1.35,57.5,3.05
2026-06-15T22:00:00,TURBINE-01,2.12,63.2,4.85
2026-06-15T22:00:00,TURBINE-02,1.98,,4.82
2026-06-15T22:00:00,TURBINE-03,1.62,58.3,4.95
2026-06-15T22:00:00,TURBINE-04,2.01,66.1,4.57
2026-06-15T22:00:00,TURBINE-05,2.73,68.4,4.44
2026-06-15T22:00:00,TURBINE-06,2.66,64.8,4.19
2026-06-15T22:00:00,TURBINE-07,2.12,,4.63
2026-06-15T22:00:00,TURBINE-08,1.79,58.4,4.81
2026-06-15T22:00:00,COMPRESSOR-01,2.24,62.2,8.07
2026-06-15T22:00:00,COMPRESSOR-02,3.04,69.4,8.12
2026-06-15T22:00:00,COMPRESSOR-03,2.46,66.1,8.38
2026-06-15T22:00:00,COMPRESSOR-04,1.98,74.6,8.26
2026-06-15T22:00:00,COMPRESSOR-05,2.59,68.3,8.44
2026-06-15T22:00:00,COMPRESSOR-06,2.33,73.1,8.23
2026-06-15T22:00:00,PUMP-01,1.3,51.2,3.37
2026-06-15T22:00:00,PUMP-02,1.0,54.0,2.55
2026-06-15T22:00:00,PUMP-03,1.34,57.6,2.99
2026-06-15T22:00:00,PUMP-04,1.36,59.2,3.09
2026-06-15T22:00:00,PUMP-05,1.51,51.8,3.2
2026-06-15T22:00:00,PUMP-06,2.19,52.7,2.96
2026-06-15T22:00:00,PUMP-07,1.67,58.7,2.86
2026-06-15T22:00:00,PUMP-08,2.04,62.2,2.65
2026-06-15T22:00:00,PUMP-09,2.37,60.9,2.82
2026-06-15T22:00:00,PUMP-10,1.46,59.7,2.85
2026-06-15T23:00:00,TURBINE-01,0.79,60.8,4.35
2026-06-15T23:00:00,TURBINE-02,2.05,62.5,4.82
2026-06-15T23:00:00,TURBINE-03,2.56,60.3,
2026-06-15T23:00:00,TURBINE-04,2.2,60.7,4.32
2026-06-15T23:00:00,TURBINE-05,2.01,59.1,4.11
2026-06-15T23:00:00,TURBINE-06,1.89,63.6,4.36
2026-06-15T23:00:00,TURBINE-07,1.6,66.1,4.32
2026-06-15T23:00:00,TURBINE-08,1.59,61.5,3.99
2026-06-15T23:00:00,COMPRESSOR-01,2.34,68.4,8.11
2026-06-15T23:00:00,COMPRESSOR-02,2.67,68.6,8.51
2026-06-15T23:00:00,COMPRESSOR-03,2.68,67.5,7.86
2026-06-15T23:00:00,COMPRESSOR-04,2.32,64.3,7.99
2026-06-15T23:00:00,COMPRESSOR-05,2.19,67.3,7.48
2026-06-15T23:00:00,COMPRESSOR-06,2.74,69.7,8.43
2026-06-15T23:00:00,PUMP-01,2.74,56.3,3.3
2026-06-15T23:00:00,PUMP-02,1.61,56.5,2.3
2026-06-15T23:00:00,PUMP-03,1.84,56.3,2.31
2026-06-15T23:00:00,PUMP-04,2.35,53.1,3.13
2026-06-15T23:00:00,PUMP-05,1.69,52.4,3.17
2026-06-15T23:00:00,PUMP-06,1.6,64.8,3.12
2026-06-15T23:00:00,PUMP-07,2.01,53.3,3.08
2026-06-15T23:00:00,PUMP-08,1.6,55.4,2.89
2026-06-15T23:00:00,PUMP-09,2.24,63.3,2.97
2026-06-15T23:00:00,PUMP-10,2.41,53.6,2.71
2026-06-16T00:00:00,TURBINE-01,1.67,60.3,5.0
2026-06-16T00:00:00,TURBINE-02,2.24,56.9,4.51
2026-06-16T00:00:00,TURBINE-03,1.64,65.0,4.57
2026-06-16T00:00:00,TURBINE-04,1.7,63.2,4.77
2026-06-16T00:00:00,TURBINE-05,1.9,61.8,4.4
2026-06-16T00:00:00,TURBINE-06,1.55,58.0,4.28
2026-06-16T00:00:00,TURBINE-07,1.43,61.2,4.76
2026-06-16T00:00:00,TURBINE-08,1.28,64.8,4.66
2026-06-16T00:00:00,COMPRESSOR-01,2.47,68.9,8.62
2026-06-16T00:00:00,COMPRESSOR-02,2.92,63.0,8.55
2026-06-16T00:00:00,COMPRESSOR-03,2.01,72.1,
2026-06-16T00:00:00,COMPRESSOR-04,,64.6,8.13
2026-06-16T00:00:00,COMPRESSOR-05,1.91,67.5,8.83
2026-06-16T00:00:00,COMPRESSOR-06,2.64,65.7,7.84
2026-06-16T00:00:00,PUMP-01,2.04,55.8,3.26
2026-06-16T00:00:00,PUMP-02,1.92,59.5,3.24
2026-06-16T00:00:00,PUMP-03,1.63,54.9,2.83
2026-06-16T00:00:00,PUMP-04,1.98,55.2,2.87
2026-06-16T00:00:00,PUMP-05,2.1,62.3,3.25
2026-06-16T00:00:00,PUMP-06,1.85,58.8,3.2
2026-06-16T00:00:00,PUMP-07,2.54,53.9,2.89
2026-06-16T00:00:00,PUMP-08,2.25,50.6,2.36
2026-06-16T00:00:00,PUMP-09,2.28,56.8,3.14
2026-06-16T00:00:00,PUMP-10,2.05,51.5,3.03
2026-06-16T01:00:00,TURBINE-01,1.24,59.9,4.85
2026-06-16T01:00:00,TURBINE-02,1.1,60.6,
2026-06-16T01:00:00,TURBINE-03,2.0,62.2,4.51
2026-06-16T01:00:00,TURBINE-04,1.37,64.3,3.97
2026-06-16T01:00:00,TURBINE-05,1.87,60.5,4.8
2026-06-16T01:00:00,TURBINE-06,2.32,65.5,4.55
2026-06-16T01:00:00,TURBINE-07,0.87,59.1,4.47
2026-06-16T01:00:00,TURBINE-08,2.72,65.5,4.79
2026-06-16T01:00:00,COMPRESSOR-01,2.16,71.5,8.21
2026-06-16T01:00:00,COMPRESSOR-02,,69.4,8.4
2026-06-16T01:00:00,COMPRESSOR-03,2.41,66.8,8.36
2026-06-16T01:00:00,COMPRESSOR-04,2.79,70.3,8.63
2026-06-16T01:00:00,COMPRESSOR-05,1.72,63.0,8.47
2026-06-16T01:00:00,COMPRESSOR-06,2.26,66.1,7.73
2026-06-16T01:00:00,PUMP-01,2.31,51.2,3.49
2026-06-16T01:00:00,PUMP-02,1.88,55.2,2.95
2026-06-16T01:00:00,PUMP-03,1.95,51.7,2.79
2026-06-16T01:00:00,PUMP-04,1.95,54.5,3.33
2026-06-16T01:00:00,PUMP-05,2.12,55.5,2.77
2026-06-16T01:00:00,PUMP-06,1.98,55.2,3.49
2026-06-16T01:00:00,PUMP-07,1.99,52.5,3.06
2026-06-16T01:00:00,PUMP-08,1.93,57.4,2.75
2026-06-16T01:00:00,PUMP-09,1.77,,2.93
2026-06-16T01:00:00,PUMP-10,2.12,53.6,3.62
2026-06-16T02:00:00,TURBINE-01,1.64,58.0,4.4
2026-06-16T02:00:00,TURBINE-02,2.03,65.7,3.8
2026-06-16T02:00:00,TURBINE-03,1.77,60.9,4.76
2026-06-16T02:00:00,TURBINE-04,1.97,62.0,
2026-06-16T02:00:00,TURBINE-05,1.84,62.2,4.73
2026-06-16T02:00:00,TURBINE-06,1.92,58.9,4.97
2026-06-16T02:00:00,TURBINE-07,1.41,56.7,4.53
2026-06-16T02:00:00,TURBINE-08,2.2,68.3,4.26
2026-06-16T02:00:00,COMPRESSOR-01,1.56,70.5,8.49
2026-06-16T02:00:00,COMPRESSOR-02,2.31,66.2,8.01
2026-06-16T02:00:00,COMPRESSOR-03,2.0,67.2,8.27
2026-06-16T02:00:00,COMPRESSOR-04,3.22,66.9,8.02
2026-06-16T02:00:00,COMPRESSOR-05,1.85,68.5,8.39
2026-06-16T02:00:00,COMPRESSOR-06,2.46,70.5,
2026-06-16T02:00:00,PUMP-01,2.01,50.5,2.39
2026-06-16T02:00:00,PUMP-02,1.52,53.1,3.05
2026-06-16T02:00:00,PUMP-03,1.83,59.7,3.55
2026-06-16T02:00:00,PUMP-04,2.09,53.4,2.79
2026-06-16T02:00:00,PUMP-05,1.15,54.5,2.61
2026-06-16T02:00:00,PUMP-06,1.79,56.5,
2026-06-16T02:00:00,PUMP-07,1.88,57.9,3.24
2026-06-16T02:00:00,PUMP-08,1.76,57.1,2.93
2026-06-16T02:00:00,PUMP-09,2.12,57.0,2.96
2026-06-16T02:00:00,PUMP-10,1.73,51.9,3.27
2026-06-16T03:00:00,TURBINE-01,1.57,65.0,4.52
2026-06-16T03:00:00,TURBINE-02,2.5,61.5,4.33
2026-06-16T03:00:00,TURBINE-03,1.87,60.6,4.74
2026-06-16T03:00:00,TURBINE-04,2.29,62.5,4.21
2026-06-16T03:00:00,TURBINE-05,2.0,64.9,4.81
2026-06-16T03:00:00,TURBINE-06,1.1,60.4,4.04
2026-06-16T03:00:00,TURBINE-07,2.22,66.5,4.42
2026-06-16T03:00:00,TURBINE-08,2.57,57.3,4.41
2026-06-16T03:00:00,COMPRESSOR-01,2.91,73.8,8.22
2026-06-16T03:00:00,COMPRESSOR-02,2.19,68.7,8.65
2026-06-16T03:00:00,COMPRESSOR-03,3.21,69.1,8.05
2026-06-16T03:00:00,COMPRESSOR-04,2.88,68.2,8.42
2026-06-16T03:00:00,COMPRESSOR-05,2.33,67.6,7.97
2026-06-16T03:00:00,COMPRESSOR-06,1.9,70.0,7.9
2026-06-16T03:00:00,PUMP-01,1.05,61.4,3.14
2026-06-16T03:00:00,PUMP-02,1.43,55.6,3.62
2026-06-16T03:00:00,PUMP-03,1.68,54.2,3.11
2026-06-16T03:00:00,PUMP-04,1.81,54.5,2.99
2026-06-16T03:00:00,PUMP-05,1.73,,2.8
2026-06-16T03:00:00,PUMP-06,1.7,51.0,3.6
2026-06-16T03:00:00,PUMP-07,3.12,53.3,3.08
2026-06-16T03:00:00,PUMP-08,2.42,54.3,2.93
2026-06-16T03:00:00,PUMP-09,1.7,57.9,2.85
2026-06-16T03:00:00,PUMP-10,1.44,56.0,3.44
2026-06-16T04:00:00,TURBINE-01,1.82,60.7,4.75
2026-06-16T04:00:00,TURBINE-02,1.81,61.6,5.04
2026-06-16T04:00:00,TURBINE-03,2.5,60.8,4.72
2026-06-16T04:00:00,TURBINE-04,1.69,64.0,4.62
2026-06-16T04:00:00,TURBINE-05,1.69,61.5,5.11
2026-06-16T04:00:00,TURBINE-06,1.25,59.8,4.55
2026-06-16T04:00:00,TURBINE-07,1.78,53.4,4.69
2026-06-16T04:00:00,TURBINE-08,1.7,61.2,4.63
2026-06-16T04:00:00,COMPRESSOR-01,2.07,68.2,8.17
2026-06-16T04:00:00,COMPRESSOR-02,2.63,69.3,8.24
2026-06-16T04:00:00,COMPRESSOR-03,2.54,68.8,8.1
2026-06-16T04:00:00,COMPRESSOR-04,2.21,68.9,8.03
2026-06-16T04:00:00,COMPRESSOR-05,2.73,66.9,8.39
2026-06-16T04:00:00,COMPRESSOR-06,2.56,69.0,7.86
2026-06-16T04:00:00,PUMP-01,1.66,56.7,2.98
2026-06-16T04:00:00,PUMP-02,1.49,52.0,
2026-06-16T04:00:00,PUMP-03,1.63,52.6,3.2
2026-06-16T04:00:00,PUMP-04,1.93,51.2,3.19
2026-06-16T04:00:00,PUMP-05,2.21,55.1,2.93
2026-06-16T04:00:00,PUMP-06,1.34,57.2,
2026-06-16T04:00:00,PUMP-07,2.27,56.0,2.91
2026-06-16T04:00:00,PUMP-08,1.02,53.4,3.22
2026-06-16T04:00:00,PUMP-09,1.78,55.6,3.02
2026-06-16T04:00:00,PUMP-10,2.37,53.4,3.3
2026-06-16T05:00:00,TURBINE-01,2.42,59.6,4.4
2026-06-16T05:00:00,TURBINE-02,1.57,62.7,4.55
2026-06-16T05:00:00,TURBINE-03,2.1,61.0,4.8
2026-06-16T05:00:00,TURBINE-04,1.38,,4.5
2026-06-16T05:00:00,TURBINE-05,2.12,64.2,4.8
2026-06-16T05:00:00,TURBINE-06,1.95,64.1,4.67
2026-06-16T05:00:00,TURBINE-07,2.12,70.1,4.59
2026-06-16T05:00:00,TURBINE-08,2.08,62.8,4.41
2026-06-16T05:00:00,COMPRESSOR-01,1.78,70.2,8.1
2026-06-16T05:00:00,COMPRESSOR-02,2.51,68.0,8.01
2026-06-16T05:00:00,COMPRESSOR-03,2.39,68.6,
2026-06-16T05:00:00,COMPRESSOR-04,3.28,68.4,8.17
2026-06-16T05:00:00,COMPRESSOR-05,,63.6,8.5
2026-06-16T05:00:00,COMPRESSOR-06,1.62,70.0,7.98
2026-06-16T05:00:00,PUMP-01,1.36,54.3,
2026-06-16T05:00:00,PUMP-02,2.3,55.1,3.15
2026-06-16T05:00:00,PUMP-03,1.91,54.4,2.87
2026-06-16T05:00:00,PUMP-04,1.33,50.4,3.08
2026-06-16T05:00:00,PUMP-05,0.86,55.7,2.93
2026-06-16T05:00:00,PUMP-06,1.93,56.9,2.91
2026-06-16T05:00:00,PUMP-07,2.14,52.5,2.29
2026-06-16T05:00:00,PUMP-08,1.87,55.2,2.68
2026-06-16T05:00:00,PUMP-09,1.21,53.3,3.28
2026-06-16T05:00:00,PUMP-10,1.62,50.4,2.93
2026-06-16T06:00:00,TURBINE-01,2.06,58.2,4.62
2026-06-16T06:00:00,TURBINE-02,,62.0,
2026-06-16T06:00:00,TURBINE-03,2.09,59.9,4.57
2026-06-16T06:00:00,TURBINE-04,2.67,59.8,4.3
2026-06-16T06:00:00,TURBINE-05,1.67,61.5,4.48
2026-06-16T06:00:00,TURBINE-06,1.68,62.0,4.3
2026-06-16T06:00:00,TURBINE-07,1.85,60.4,4.42
2026-06-16T06:00:00,TURBINE-08,1.03,59.7,4.59
2026-06-16T06:00:00,COMPRESSOR-01,2.68,71.9,8.57
2026-06-16T06:00:00,COMPRESSOR-02,2.62,70.2,8.58
2026-06-16T06:00:00,COMPRESSOR-03,,66.7,8.66
2026-06-16T06:00:00,COMPRESSOR-04,2.43,71.3,8.71
2026-06-16T06:00:00,COMPRESSOR-05,2.88,68.0,7.88
2026-06-16T06:00:00,COMPRESSOR-06,2.18,64.8,8.38
2026-06-16T06:00:00,PUMP-01,2.42,54.9,2.71
2026-06-16T06:00:00,PUMP-02,1.91,50.8,
2026-06-16T06:00:00,PUMP-03,1.95,53.8,3.13
2026-06-16T06:00:00,PUMP-04,,55.6,3.47
2026-06-16T06:00:00,PUMP-05,1.38,54.0,3.07
2026-06-16T06:00:00,PUMP-06,1.76,56.2,3.15
2026-06-16T06:00:00,PUMP-07,1.17,48.7,3.32
2026-06-16T06:00:00,PUMP-08,1.7,56.5,
2026-06-16T06:00:00,PUMP-09,1.32,55.9,2.67
2026-06-16T06:00:00,PUMP-10,2.39,57.3,3.28
2026-06-16T07:00:00,TURBINE-01,2.37,64.6,4.97
2026-06-16T07:00:00,TURBINE-02,1.87,58.5,5.37
2026-06-16T07:00:00,TURBINE-03,1.85,65.3,4.26
2026-06-16T07:00:00,TURBINE-04,1.69,60.4,4.51
2026-06-16T07:00:00,TURBINE-05,1.8,60.9,
2026-06-16T07:00:00,TURBINE-06,,69.2,4.52
2026-06-16T07:00:00,TURBINE-07,2.66,65.3,3.87
2026-06-16T07:00:00,TURBINE-08,2.14,59.9,4.39
2026-06-16T07:00:00,COMPRESSOR-01,2.14,74.0,8.33
2026-06-16T07:00:00,COMPRESSOR-02,2.38,66.6,8.17
2026-06-16T07:00:00,COMPRESSOR-03,2.31,67.7,8.01
2026-06-16T07:00:00,COMPRESSOR-04,2.81,71.0,8.23
2026-06-16T07:00:00,COMPRESSOR-05,2.21,69.6,8.24
2026-06-16T07:00:00,COMPRESSOR-06,2.16,71.2,8.0
2026-06-16T07:00:00,PUMP-01,1.6,57.6,3.38
2026-06-16T07:00:00,PUMP-02,1.78,52.7,2.54
2026-06-16T07:00:00,PUMP-03,2.52,53.4,2.77
2026-06-16T07:00:00,PUMP-04,2.11,57.5,2.94
2026-06-16T07:00:00,PUMP-05,2.11,52.4,3.26
2026-06-16T07:00:00,PUMP-06,1.26,54.7,3.13
2026-06-16T07:00:00,PUMP-07,1.63,55.9,2.96
2026-06-16T07:00:00,PUMP-08,2.41,55.0,3.2
2026-06-16T07:00:00,PUMP-09,1.43,52.8,
2026-06-16T07:00:00,PUMP-10,1.34,55.9,3.05
2026-06-16T08:00:00,TURBINE-01,2.16,70.1,4.88
2026-06-16T08:00:00,TURBINE-02,2.05,60.5,4.34
2026-06-16T08:00:00,TURBINE-03,1.81,63.0,4.66
2026-06-16T08:00:00,TURBINE-04,2.89,56.7,4.83
2026-06-16T08:00:00,TURBINE-05,1.83,65.3,4.33
2026-06-16T08:00:00,TURBINE-06,1.75,56.9,4.7
2026-06-16T08:00:00,TURBINE-07,1.98,62.0,4.34
2026-06-16T08:00:00,TURBINE-08,1.93,57.2,4.56
2026-06-16T08:00:00,COMPRESSOR-01,,62.4,8.07
2026-06-16T08:00:00,COMPRESSOR-02,,66.3,8.44
2026-06-16T08:00:00,COMPRESSOR-03,2.2,65.5,8.61
2026-06-16T08:00:00,COMPRESSOR-04,2.46,70.1,8.37
2026-06-16T08:00:00,COMPRESSOR-05,2.14,71.6,7.84
2026-06-16T08:00:00,COMPRESSOR-06,,72.0,8.62
2026-06-16T08:00:00,PUMP-01,2.19,53.4,2.81
2026-06-16T08:00:00,PUMP-02,1.35,48.8,2.8
2026-06-16T08:00:00,PUMP-03,0.99,55.1,2.24
2026-06-16T08:00:00,PUMP-04,2.53,59.2,2.89
2026-06-16T08:00:00,PUMP-05,1.6,57.9,2.74
2026-06-16T08:00:00,PUMP-06,1.74,55.2,2.68
2026-06-16T08:00:00,PUMP-07,1.95,60.5,2.88
2026-06-16T08:00:00,PUMP-08,1.18,53.8,2.51
2026-06-16T08:00:00,PUMP-09,2.01,,3.0
2026-06-16T08:00:00,PUMP-10,2.01,51.5,2.89
2026-06-16T09:00:00,TURBINE-01,,60.8,4.64
2026-06-16T09:00:00,TURBINE-02,1.76,63.5,4.46
2026-06-16T09:00:00,TURBINE-03,,64.3,4.39
2026-06-16T09:00:00,TURBINE-04,2.43,64.6,4.75
2026-06-16T09:00:00,TURBINE-05,1.51,62.0,4.1
2026-06-16T09:00:00,TURBINE-06,2.64,65.0,4.44
2026-06-16T09:00:00,TURBINE-07,1.71,61.2,4.2
2026-06-16T09:00:00,TURBINE-08,1.83,54.7,4.6
2026-06-16T09:00:00,COMPRESSOR-01,2.71,65.4,8.74
2026-06-16T09:00:00,COMPRESSOR-02,2.59,67.1,7.81
2026-06-16T09:00:00,COMPRESSOR-03,,63.8,8.36
2026-06-16T09:00:00,COMPRESSOR-04,2.35,69.0,8.4
2026-06-16T09:00:00,COMPRESSOR-05,2.48,70.9,8.29
2026-06-16T09:00:00,COMPRESSOR-06,2.22,64.3,8.75
2026-06-16T09:00:00,PUMP-01,2.1,58.9,3.0
2026-06-16T09:00:00,PUMP-02,1.46,53.1,3.37
2026-06-16T09:00:00,PUMP-03,1.33,59.2,2.71
2026-06-16T09:00:00,PUMP-04,0.94,55.8,3.43
2026-06-16T09:00:00,PUMP-05,2.5,53.9,2.98
2026-06-16T09:00:00,PUMP-06,1.99,52.9,3.06
2026-06-16T09:00:00,PUMP-07,1.78,52.8,2.77
2026-06-16T09:00:00,PUMP-08,1.66,56.7,2.66
2026-06-16T09:00:00,PUMP-09,1.72,55.8,
2026-06-16T09:00:00,PUMP-10,2.2,54.6,3.4
2026-06-16T10:00:00,TURBINE-01,1.57,63.7,4.98
2026-06-16T10:00:00,TURBINE-02,2.2,59.8,4.61
2026-06-16T10:00:00,TURBINE-03,2.63,61.8,4.39
2026-06-16T10:00:00,TURBINE-04,1.91,58.8,4.58
2026-06-16T10:00:00,TURBINE-05,1.48,66.9,4.57
2026-06-16T10:00:00,TURBINE-06,1.98,59.8,4.84
2026-06-16T10:00:00,TURBINE-07,2.02,60.6,4.46
2026-06-16T10:00:00,TURBINE-08,2.23,,4.41
2026-06-16T10:00:00,COMPRESSOR-01,2.28,68.7,8.22
2026-06-16T10:00:00,COMPRESSOR-02,2.26,71.0,8.73
2026-06-16T10:00:00,COMPRESSOR-03,2.14,63.1,
2026-06-16T10:00:00,COMPRESSOR-04,1.99,71.9,7.88
2026-06-16T10:00:00,COMPRESSOR-05,2.32,66.4,8.19
2026-06-16T10:00:00,COMPRESSOR-06,2.23,66.6,7.98
2026-06-16T10:00:00,PUMP-01,,52.6,2.69
2026-06-16T10:00:00,PUMP-02,1.25,56.1,3.46
2026-06-16T10:00:00,PUMP-03,1.88,47.0,2.7
2026-06-16T10:00:00,PUMP-04,2.02,57.9,3.07
2026-06-16T10:00:00,PUMP-05,1.96,,2.52
2026-06-16T10:00:00,PUMP-06,2.45,57.5,2.89
2026-06-16T10:00:00,PUMP-07,1.76,58.0,2.67
2026-06-16T10:00:00,PUMP-08,1.28,57.1,2.84
2026-06-16T10:00:00,PUMP-09,1.42,51.5,3.15
2026-06-16T10:00:00,PUMP-10,1.87,54.6,2.86
2026-06-16T11:00:00,TURBINE-01,1.77,66.9,4.42
2026-06-16T11:00:00,TURBINE-02,2.09,64.7,4.72
2026-06-16T11:00:00,TURBINE-03,2.12,65.4,4.33
2026-06-16T11:00:00,TURBINE-04,2.07,63.0,4.67
2026-06-16T11:00:00,TURBINE-05,2.45,58.1,4.49
2026-06-16T11:00:00,TURBINE-06,2.04,66.1,4.36
2026-06-16T11:00:00,TURBINE-07,1.64,59.8,4.17
2026-06-16T11:00:00,TURBINE-08,1.75,64.7,4.53
2026-06-16T11:00:00,COMPRESSOR-01,2.4,69.4,8.47
2026-06-16T11:00:00,COMPRESSOR-02,2.79,65.8,8.49
2026-06-16T11:00:00,COMPRESSOR-03,2.1,,8.31
2026-06-16T11:00:00,COMPRESSOR-04,2.36,60.3,8.59
2026-06-16T11:00:00,COMPRESSOR-05,2.64,67.0,8.13
2026-06-16T11:00:00,COMPRESSOR-06,2.41,73.7,7.98
2026-06-16T11:00:00,PUMP-01,2.12,53.6,
2026-06-16T11:00:00,PUMP-02,1.61,57.2,2.77
2026-06-16T11:00:00,PUMP-03,1.09,52.3,3.41
2026-06-16T11:00:00,PUMP-04,0.92,53.6,2.94
2026-06-16T11:00:00,PUMP-05,1.62,53.2,3.21
2026-06-16T11:00:00,PUMP-06,2.09,51.0,2.66
2026-06-16T11:00:00,PUMP-07,1.45,59.0,2.58
2026-06-16T11:00:00,PUMP-08,1.58,60.6,3.28
2026-06-16T11:00:00,PUMP-09,2.15,57.3,2.89
2026-06-16T11:00:00,PUMP-10,1.9,52.4,3.13
2026-06-16T12:00:00,TURBINE-01,1.55,58.6,4.8
2026-06-16T12:00:00,TURBINE-02,2.0,58.2,4.34
2026-06-16T12:00:00,TURBINE-03,1.93,64.8,4.95
2026-06-16T12:00:00,TURBINE-04,2.05,63.0,4.51
2026-06-16T12:00:00,TURBINE-05,2.72,61.3,4.41
2026-06-16T12:00:00,TURBINE-06,2.0,64.1,3.96
2026-06-16T12:00:00,TURBINE-07,2.6,63.5,4.24
2026-06-16T12:00:00,TURBINE-08,1.87,60.7,4.59
2026-06-16T12:00:00,COMPRESSOR-01,,64.2,8.22
2026-06-16T12:00:00,COMPRESSOR-02,2.72,67.5,7.92
2026-06-16T12:00:00,COMPRESSOR-03,2.04,68.4,8.09
2026-06-16T12:00:00,COMPRESSOR-04,2.16,67.2,8.3
2026-06-16T12:00:00,COMPRESSOR-05,2.18,67.5,8.47
2026-06-16T12:00:00,COMPRESSOR-06,2.1,69.9,8.21
2026-06-16T12:00:00,PUMP-01,1.7,59.5,3.22
2026-06-16T12:00:00,PUMP-02,2.21,56.5,2.93
2026-06-16T12:00:00,PUMP-03,1.95,55.2,2.91
2026-06-16T12:00:00,PUMP-04,1.87,54.5,3.08
2026-06-16T12:00:00,PUMP-05,2.02,56.9,3.2
2026-06-16T12:00:00,PUMP-06,1.17,51.4,2.53
2026-06-16T12:00:00,PUMP-07,1.69,55.9,3.03
2026-06-16T12:00:00,PUMP-08,1.73,59.6,3.23
2026-06-16T12:00:00,PUMP-09,2.3,58.3,3.54
2026-06-16T12:00:00,PUMP-10,1.76,54.2,2.96
2026-06-16T13:00:00,TURBINE-01,1.98,61.2,4.61
2026-06-16T13:00:00,TURBINE-02,2.16,67.8,4.36
2026-06-16T13:00:00,TURBINE-03,1.9,59.6,4.57
2026-06-16T13:00:00,TURBINE-04,2.07,65.1,5.02
2026-06-16T13:00:00,TURBINE-05,1.66,62.0,4.57
2026-06-16T13:00:00,TURBINE-06,2.66,59.2,4.18
2026-06-16T13:00:00,TURBINE-07,2.66,66.8,4.49
